Stock Information for Ticker: NVDA
High         7.221913e+01
Low          6.989005e+01
Open         7.109718e+01
Close        7.112384e+01
Volume       5.171993e+07
Adj Close    7.086393e+01


              High          Low         Open        Close        Volume    Adj Close
count  1258.000000  1258.000000  1258.000000  1258.000000  1.258000e+03  1258.000000
mean     72.219126    69.890049    71.097184    71.123839  5.171993e+07    70.863925
std      47.831263    46.385539    47.138207    47.195740  2.997535e+07    47.281906
min      15.150000    14.330000    14.682500    14.880000  9.788400e+06    14.666266
25%      40.275625    39.005625    39.625000    39.597499  3.219660e+07    39.371437
50%      56.001251    53.912500    54.708750    54.453751  4.426620e+07    54.212263
75%      91.637499    87.493748    90.363750    89.606247  6.263500e+07    89.455156
max     230.429993   225.509995   228.330002   228.429993  3.692928e+08   228.429993


             ds       trend  yhat_lower  yhat_upper  trend_lower  trend_upper  additive_terms  additive_terms_lower  additive_terms_upper    weekly  weekly_lower  weekly_upper     yearly  yearly_lower  yearly_upper  multiplicative_terms  multiplicative_terms_lower  multiplicative_terms_upper        yhat
27   2016-10-17   11.743345   14.048250   26.594810    11.743345    11.743345        8.630271              8.630271              8.630271 -2.943891     -2.943891     -2.943891  11.574162     11.574162     11.574162                   0.0                         0.0                         0.0   20.373615
28   2016-10-18   12.008897   14.227670   27.112883    12.008897    12.008897        8.486106              8.486106              8.486106 -2.779722     -2.779722     -2.779722  11.265828     11.265828     11.265828                   0.0                         0.0                         0.0   20.495003
29   2016-10-19   12.274449   13.733429   26.693139    12.274449    12.274449        8.102169              8.102169              8.102169 -2.847610     -2.847610     -2.847610  10.949779     10.949779     10.949779                   0.0                         0.0                         0.0   20.376618
30   2016-10-20   12.540001   13.656327   26.746757    12.540001    12.540001        7.765731              7.765731              7.765731 -2.864031     -2.864031     -2.864031  10.629761     10.629761     10.629761                   0.0                         0.0                         0.0   20.305732
31   2016-10-21   12.805553   14.198429   26.915134    12.805553    12.805553        7.560513              7.560513              7.560513 -2.748939     -2.748939     -2.748939  10.309452     10.309452     10.309452                   0.0                         0.0                         0.0   20.366067
32   2016-10-24   13.602210   13.976934   26.379497    13.602210    13.602210        6.436723              6.436723              6.436723 -2.943891     -2.943891     -2.943891   9.380615      9.380615      9.380615                   0.0                         0.0                         0.0   20.038933
33   2016-10-25   13.867762   13.640588   26.580425    13.867762    13.867762        6.311731              6.311731              6.311731 -2.779722     -2.779722     -2.779722   9.091453      9.091453      9.091453                   0.0                         0.0                         0.0   20.179493
34   2016-10-26   14.133314   14.117930   26.422668    14.133314    14.133314        5.968795              5.968795              5.968795 -2.847610     -2.847610     -2.847610   8.816405      8.816405      8.816405                   0.0                         0.0                         0.0   20.102109
35   2016-10-27   14.398866   13.821286   26.254684    14.398866    14.398866        5.693074              5.693074              5.693074 -2.864031     -2.864031     -2.864031   8.557104      8.557104      8.557104                   0.0                         0.0                         0.0   20.091940
36   2016-10-28   14.664419   13.620302   26.973933    14.664419    14.664419        5.565739              5.565739              5.565739 -2.748939     -2.748939     -2.748939   8.314678      8.314678      8.314678                   0.0                         0.0                         0.0   20.230158
37   2016-10-31   15.461075   14.211133   26.619402    15.461075    15.461075        4.748179              4.748179              4.748179 -2.943891     -2.943891     -2.943891   7.692071      7.692071      7.692071                   0.0                         0.0                         0.0   20.209254
38   2016-11-01   15.726627   13.900954   27.060720    15.726627    15.726627        4.738301              4.738301              4.738301 -2.779722     -2.779722     -2.779722   7.518023      7.518023      7.518023                   0.0                         0.0                         0.0   20.464928
39   2016-11-02   15.992179   13.456419   26.775906    15.992179    15.992179        4.511229              4.511229              4.511229 -2.847610     -2.847610     -2.847610   7.358839      7.358839      7.358839                   0.0                         0.0                         0.0   20.503408
40   2016-11-03   16.257732   14.284915   27.274850    16.257732    16.257732        4.348735              4.348735              4.348735 -2.864031     -2.864031     -2.864031   7.212766      7.212766      7.212766                   0.0                         0.0                         0.0   20.606467
41   2016-11-04   16.523284   14.430237   27.451056    16.523284    16.523284        4.328778              4.328778              4.328778 -2.748939     -2.748939     -2.748939   7.077717      7.077717      7.077717                   0.0                         0.0                         0.0   20.852061
42   2016-11-07   17.319940   14.775228   27.574934    17.319940    17.319940        3.770228              3.770228              3.770228 -2.943891     -2.943891     -2.943891   6.714119      6.714119      6.714119                   0.0                         0.0                         0.0   21.090168
43   2016-11-08   17.585492   14.809187   27.714124    17.585492    17.585492        3.818119              3.818119              3.818119 -2.779722     -2.779722     -2.779722   6.597841      6.597841      6.597841                   0.0                         0.0                         0.0   21.403611
44   2016-11-09   17.851045   15.515259   27.971231    17.851045    17.851045        3.631838              3.631838              3.631838 -2.847610     -2.847610     -2.847610   6.479448      6.479448      6.479448                   0.0                         0.0                         0.0   21.482882
45   2016-11-10   18.116597   15.124436   27.462122    18.116597    18.116597        3.492248              3.492248              3.492248 -2.864031     -2.864031     -2.864031   6.356278      6.356278      6.356278                   0.0                         0.0                         0.0   21.608844
46   2016-11-11   18.382149   15.249179   28.296765    18.382149    18.382149        3.476882              3.476882              3.476882 -2.748939     -2.748939     -2.748939   6.225821      6.225821      6.225821                   0.0                         0.0                         0.0   21.859031
47   2016-11-14   19.178805   15.356096   28.013759    19.178805    19.178805        2.825178              2.825178              2.825178 -2.943891     -2.943891     -2.943891   5.769069      5.769069      5.769069                   0.0                         0.0                         0.0   22.003983
48   2016-11-15   19.444358   16.276700   29.315207    19.444358    19.444358        2.809567              2.809567              2.809567 -2.779722     -2.779722     -2.779722   5.589289      5.589289      5.589289                   0.0                         0.0                         0.0   22.253925
49   2016-11-16   19.709910   15.776052   28.748836    19.709910    19.709910        2.546131              2.546131              2.546131 -2.847610     -2.847610     -2.847610   5.393741      5.393741      5.393741                   0.0                         0.0                         0.0   22.256041
50   2016-11-17   19.975462   15.519341   28.624985    19.975462    19.975462        2.317754              2.317754              2.317754 -2.864031     -2.864031     -2.864031   5.181785      5.181785      5.181785                   0.0                         0.0                         0.0   22.293216
51   2016-11-18   20.241014   15.843555   28.981879    20.241014    20.241014        2.204232              2.204232              2.204232 -2.748939     -2.748939     -2.748939   4.953171      4.953171      4.953171                   0.0                         0.0                         0.0   22.445246
52   2016-11-21   21.037671   15.381566   28.759305    21.037671    21.037671        1.226636              1.226636              1.226636 -2.943891     -2.943891     -2.943891   4.170528      4.170528      4.170528                   0.0                         0.0                         0.0   22.264307
53   2016-11-22   21.303223   15.953767   28.841289    21.303223    21.303223        1.100456              1.100456              1.100456 -2.779722     -2.779722     -2.779722   3.880178      3.880178      3.880178                   0.0                         0.0                         0.0   22.403679
54   2016-11-23   21.568775   15.701945   29.295698    21.568775    21.568775        0.729654              0.729654              0.729654 -2.847610     -2.847610     -2.847610   3.577264      3.577264      3.577264                   0.0                         0.0                         0.0   22.298429
55   2016-11-25   22.099879   15.756175   28.823220    22.099879    22.099879        0.191732              0.191732              0.191732 -2.748939     -2.748939     -2.748939   2.940671      2.940671      2.940671                   0.0                         0.0                         0.0   22.291611
56   2016-11-28   22.896536   15.636669   28.094296    22.896536    22.896536       -1.005015             -1.005015             -1.005015 -2.943891     -2.943891     -2.943891   1.938877      1.938877      1.938877                   0.0                         0.0                         0.0   21.891521
57   2016-11-29   23.162088   15.445356   28.595379    23.162088    23.162088       -1.178756             -1.178756             -1.178756 -2.779722     -2.779722     -2.779722   1.600966      1.600966      1.600966                   0.0                         0.0                         0.0   21.983332
58   2016-11-30   23.427640   14.984474   28.020260    23.427640    23.427640       -1.582995             -1.582995             -1.582995 -2.847610     -2.847610     -2.847610   1.264615      1.264615      1.264615                   0.0                         0.0                         0.0   21.844645
59   2016-12-01   23.693192   15.361411   28.851969    23.693192    23.693192       -1.932187             -1.932187             -1.932187 -2.864031     -2.864031     -2.864031   0.931843      0.931843      0.931843                   0.0                         0.0                         0.0   21.761005
60   2016-12-02   23.958744   15.294228   28.352514    23.958744    23.958744       -2.144395             -2.144395             -2.144395 -2.748939     -2.748939     -2.748939   0.604544      0.604544      0.604544                   0.0                         0.0                         0.0   21.814349
61   2016-12-05   24.755401   15.649160   28.027384    24.755401    24.755401       -3.272030             -3.272030             -3.272030 -2.943891     -2.943891     -2.943891  -0.328139     -0.328139     -0.328139                   0.0                         0.0                         0.0   21.483370
62   2016-12-06   25.020953   15.125395   28.309302    25.020953    25.020953       -3.397892             -3.397892             -3.397892 -2.779722     -2.779722     -2.779722  -0.618170     -0.618170     -0.618170                   0.0                         0.0                         0.0   21.623061
63   2016-12-07   25.286505   14.927556   27.985324    25.286505    25.286505       -3.743702             -3.743702             -3.743702 -2.847610     -2.847610     -2.847610  -0.896092     -0.896092     -0.896092                   0.0                         0.0                         0.0   21.542803
64   2016-12-08   25.552057   14.931774   28.016357    25.552057    25.552057       -4.025274             -4.025274             -4.025274 -2.864031     -2.864031     -2.864031  -1.161243     -1.161243     -1.161243                   0.0                         0.0                         0.0   21.526783
65   2016-12-09   25.817609   15.157185   28.133500    25.817609    25.817609       -4.162130             -4.162130             -4.162130 -2.748939     -2.748939     -2.748939  -1.413191     -1.413191     -1.413191                   0.0                         0.0                         0.0   21.655480
66   2016-12-12   26.614266   14.943702   27.955341    26.614266    26.614266       -5.032573             -5.032573             -5.032573 -2.943891     -2.943891     -2.943891  -2.088681     -2.088681     -2.088681                   0.0                         0.0                         0.0   21.581693
67   2016-12-13   26.879818   15.223894   28.239060    26.879818    26.879818       -5.067376             -5.067376             -5.067376 -2.779722     -2.779722     -2.779722  -2.287653     -2.287653     -2.287653                   0.0                         0.0                         0.0   21.812442
68   2016-12-14   27.145370   15.231798   28.045030    27.145370    27.145370       -5.321854             -5.321854             -5.321854 -2.847610     -2.847610     -2.847610  -2.474244     -2.474244     -2.474244                   0.0                         0.0                         0.0   21.823516
69   2016-12-15   27.410922   15.568776   28.399688    27.410922    27.410922       -5.513117             -5.513117             -5.513117 -2.864031     -2.864031     -2.864031  -2.649086     -2.649086     -2.649086                   0.0                         0.0                         0.0   21.897805
70   2016-12-16   27.676475   15.304078   28.425165    27.676475    27.676475       -5.561858             -5.561858             -5.561858 -2.748939     -2.748939     -2.748939  -2.812919     -2.812919     -2.812919                   0.0                         0.0                         0.0   22.114616
71   2016-12-19   28.473131   15.616496   28.797091    28.473131    28.473131       -6.190736             -6.190736             -6.190736 -2.943891     -2.943891     -2.943891  -3.246844     -3.246844     -3.246844                   0.0                         0.0                         0.0   22.282396
72   2016-12-20   28.738683   15.899784   29.038320    28.738683    28.738683       -6.155059             -6.155059             -6.155059 -2.779722     -2.779722     -2.779722  -3.375337     -3.375337     -3.375337                   0.0                         0.0                         0.0   22.583624
73   2016-12-21   29.004235   16.306687   28.996268    29.004235    29.004235       -6.344926             -6.344926             -6.344926 -2.847610     -2.847610     -2.847610  -3.497316     -3.497316     -3.497316                   0.0                         0.0                         0.0   22.659309
74   2016-12-22   29.269788   16.391929   28.860914    29.269788    29.269788       -6.477740             -6.477740             -6.477740 -2.864031     -2.864031     -2.864031  -3.613709     -3.613709     -3.613709                   0.0                         0.0                         0.0   22.792048
75   2016-12-23   29.535340   16.566438   29.533995    29.535340    29.535340       -6.474355             -6.474355             -6.474355 -2.748939     -2.748939     -2.748939  -3.725416     -3.725416     -3.725416                   0.0                         0.0                         0.0   23.060985
76   2016-12-27   30.597548   17.319858   30.059060    30.597548    30.597548       -6.921686             -6.921686             -6.921686 -2.779722     -2.779722     -2.779722  -4.141964     -4.141964     -4.141964                   0.0                         0.0                         0.0   23.675862
77   2016-12-28   30.863101   17.355375   30.640499    30.863101    30.863101       -7.089839             -7.089839             -7.089839 -2.847610     -2.847610     -2.847610  -4.242229     -4.242229     -4.242229                   0.0                         0.0                         0.0   23.773261
78   2016-12-29   31.128653   17.710539   30.547553    31.128653    31.128653       -7.206254             -7.206254             -7.206254 -2.864031     -2.864031     -2.864031  -4.342224     -4.342224     -4.342224                   0.0                         0.0                         0.0   23.922398
79   2016-12-30   31.394205   17.566514   30.204951    31.394205    31.394205       -7.191418             -7.191418             -7.191418 -2.748939     -2.748939     -2.748939  -4.442479     -4.442479     -4.442479                   0.0                         0.0                         0.0   24.202787
80   2017-01-03   32.456414   18.590966   30.915718    32.456414    32.456414       -7.634224             -7.634224             -7.634224 -2.779722     -2.779722     -2.779722  -4.854502     -4.854502     -4.854502                   0.0                         0.0                         0.0   24.822189
81   2017-01-04   32.611744   18.432194   30.811716    32.611744    32.611744       -7.809382             -7.809382             -7.809382 -2.847610     -2.847610     -2.847610  -4.961772     -4.961772     -4.961772                   0.0                         0.0                         0.0   24.802362
82   2017-01-05   32.767074   18.717026   31.460100    32.767074    32.767074       -7.935137             -7.935137             -7.935137 -2.864031     -2.864031     -2.864031  -5.071106     -5.071106     -5.071106                   0.0                         0.0                         0.0   24.831937
83   2017-01-06   32.922405   18.786232   30.981316    32.922405    32.922405       -7.931489             -7.931489             -7.931489 -2.748939     -2.748939     -2.748939  -5.182550     -5.182550     -5.182550                   0.0                         0.0                         0.0   24.990915
84   2017-01-09   33.388396   18.478831   31.490745    33.388396    33.388396       -8.472626             -8.472626             -8.472626 -2.943891     -2.943891     -2.943891  -5.528734     -5.528734     -5.528734                   0.0                         0.0                         0.0   24.915770
85   2017-01-10   33.543726   18.649546   31.591410    33.543726    33.543726       -8.427074             -8.427074             -8.427074 -2.779722     -2.779722     -2.779722  -5.647352     -5.647352     -5.647352                   0.0                         0.0                         0.0   25.116652
86   2017-01-11   33.699056   18.703477   30.975526    33.699056    33.699056       -8.614583             -8.614583             -8.614583 -2.847610     -2.847610     -2.847610  -5.766973     -5.766973     -5.766973                   0.0                         0.0                         0.0   25.084473
87   2017-01-12   33.854387   18.858604   31.493566    33.854387    33.854387       -8.751111             -8.751111             -8.751111 -2.864031     -2.864031     -2.864031  -5.887080     -5.887080     -5.887080                   0.0                         0.0                         0.0   25.103276
88   2017-01-13   34.009717   19.058787   31.683941    34.009717    34.009717       -8.755989             -8.755989             -8.755989 -2.748939     -2.748939     -2.748939  -6.007050     -6.007050     -6.007050                   0.0                         0.0                         0.0   25.253728
89   2017-01-17   34.631038   19.085638   31.282658    34.631038    34.631038       -9.249364             -9.249364             -9.249364 -2.779722     -2.779722     -2.779722  -6.469642     -6.469642     -6.469642                   0.0                         0.0                         0.0   25.381674
90   2017-01-18   34.786369   18.570684   31.827991    34.786369    34.786369       -9.423829             -9.423829             -9.423829 -2.847610     -2.847610     -2.847610  -6.576219     -6.576219     -6.576219                   0.0                         0.0                         0.0   25.362540
91   2017-01-19   34.941699   18.862494   31.724337    34.941699    34.941699       -9.541060             -9.541060             -9.541060 -2.864031     -2.864031     -2.864031  -6.677029     -6.677029     -6.677029                   0.0                         0.0                         0.0   25.400639
92   2017-01-20   35.097029   19.041197   31.911604    35.097029    35.097029       -9.519874             -9.519874             -9.519874 -2.748939     -2.748939     -2.748939  -6.770935     -6.770935     -6.770935                   0.0                         0.0                         0.0   25.577156
93   2017-01-23   35.563020   19.209623   31.780221    35.563020    35.563020       -9.943857             -9.943857             -9.943857 -2.943891     -2.943891     -2.943891  -6.999966     -6.999966     -6.999966                   0.0                         0.0                         0.0   25.619163
94   2017-01-24   35.718351   19.529315   32.088290    35.718351    35.718351       -9.834968             -9.834968             -9.834968 -2.779722     -2.779722     -2.779722  -7.055246     -7.055246     -7.055246                   0.0                         0.0                         0.0   25.883383
95   2017-01-25   35.873681   19.838825   32.550190    35.873681    35.873681       -9.946094             -9.946094             -9.946094 -2.847610     -2.847610     -2.847610  -7.098484     -7.098484     -7.098484                   0.0                         0.0                         0.0   25.927587
96   2017-01-26   36.029011   20.124061   32.464300    36.029011    36.029011       -9.993019             -9.993019             -9.993019 -2.864031     -2.864031     -2.864031  -7.128989     -7.128989     -7.128989                   0.0                         0.0                         0.0   26.035992
97   2017-01-27   36.184342   19.592155   32.512448    36.184342    36.184342       -9.895202             -9.895202             -9.895202 -2.748939     -2.748939     -2.748939  -7.146263     -7.146263     -7.146263                   0.0                         0.0                         0.0   26.289140
98   2017-01-30   36.650333   20.488920   33.251748    36.650333    36.650333      -10.061188            -10.061188            -10.061188 -2.943891     -2.943891     -2.943891  -7.117296     -7.117296     -7.117296                   0.0                         0.0                         0.0   26.589145
99   2017-01-31   36.805663   20.356728   33.593549    36.805663    36.805663       -9.861354             -9.861354             -9.861354 -2.779722     -2.779722     -2.779722  -7.081632     -7.081632     -7.081632                   0.0                         0.0                         0.0   26.944309
100  2017-02-01   36.960994   20.772342   32.920859    36.960994    36.960994       -9.881807             -9.881807             -9.881807 -2.847610     -2.847610     -2.847610  -7.034197     -7.034197     -7.034197                   0.0                         0.0                         0.0   27.079187
101  2017-02-02   37.116324   20.915587   33.775418    37.116324    37.116324       -9.840260             -9.840260             -9.840260 -2.864031     -2.864031     -2.864031  -6.976230     -6.976230     -6.976230                   0.0                         0.0                         0.0   27.276064
102  2017-02-03   37.271654   21.287680   34.155366    37.271654    37.271654       -9.658246             -9.658246             -9.658246 -2.748939     -2.748939     -2.748939  -6.909307     -6.909307     -6.909307                   0.0                         0.0                         0.0   27.613409
103  2017-02-06   37.737645   21.671175   34.535914    37.737645    37.737645       -9.619431             -9.619431             -9.619431 -2.943891     -2.943891     -2.943891  -6.675540     -6.675540     -6.675540                   0.0                         0.0                         0.0   28.118214
104  2017-02-07   37.892976   21.681414   35.184183    37.892976    37.892976       -9.374781             -9.374781             -9.374781 -2.779722     -2.779722     -2.779722  -6.595059     -6.595059     -6.595059                   0.0                         0.0                         0.0   28.518195
105  2017-02-08   38.048306   22.078864   34.924498    38.048306    38.048306       -9.365790             -9.365790             -9.365790 -2.847610     -2.847610     -2.847610  -6.518180     -6.518180     -6.518180                   0.0                         0.0                         0.0   28.682516
106  2017-02-09   38.203636   21.927780   35.247957    38.203636    38.203636       -9.312177             -9.312177             -9.312177 -2.864031     -2.864031     -2.864031  -6.448146     -6.448146     -6.448146                   0.0                         0.0                         0.0   28.891460
107  2017-02-10   38.358967   22.665767   35.495506    38.358967    38.358967       -9.137275             -9.137275             -9.137275 -2.748939     -2.748939     -2.748939  -6.388336     -6.388336     -6.388336                   0.0                         0.0                         0.0   29.221692
108  2017-02-13   38.824958   23.453954   35.801779    38.824958    38.824958       -9.248711             -9.248711             -9.248711 -2.943891     -2.943891     -2.943891  -6.304820     -6.304820     -6.304820                   0.0                         0.0                         0.0   29.576247
109  2017-02-14   38.980288   23.870313   36.391868    38.980288    38.980288       -9.099980             -9.099980             -9.099980 -2.779722     -2.779722     -2.779722  -6.320258     -6.320258     -6.320258                   0.0                         0.0                         0.0   29.880308
110  2017-02-15   39.135618   23.229100   36.584064    39.135618    39.135618       -9.210238             -9.210238             -9.210238 -2.847610     -2.847610     -2.847610  -6.362628     -6.362628     -6.362628                   0.0                         0.0                         0.0   29.925380
111  2017-02-16   39.290949   23.838902   36.001711    39.290949    39.290949       -9.298769             -9.298769             -9.298769 -2.864031     -2.864031     -2.864031  -6.434739     -6.434739     -6.434739                   0.0                         0.0                         0.0   29.992179
112  2017-02-17   39.446279   23.679121   36.517810    39.446279    39.446279       -9.287991             -9.287991             -9.287991 -2.748939     -2.748939     -2.748939  -6.539052     -6.539052     -6.539052                   0.0                         0.0                         0.0   30.158288
113  2017-02-21   40.067600   23.232444   36.373122    40.067600    40.067600      -10.091672            -10.091672            -10.091672 -2.779722     -2.779722     -2.779722  -7.311950     -7.311950     -7.311950                   0.0                         0.0                         0.0   29.975929
114  2017-02-22   40.222931   23.478351   36.170226    40.222931    40.222931      -10.445448            -10.445448            -10.445448 -2.847610     -2.847610     -2.847610  -7.597838     -7.597838     -7.597838                   0.0                         0.0                         0.0   29.777483
115  2017-02-23   40.378261   22.894629   36.134651    40.378261    40.378261      -10.784243            -10.784243            -10.784243 -2.864031     -2.864031     -2.864031  -7.920212     -7.920212     -7.920212                   0.0                         0.0                         0.0   29.594019
116  2017-02-24   40.533591   22.991313   35.679118    40.533591    40.533591      -11.026617            -11.026617            -11.026617 -2.748939     -2.748939     -2.748939  -8.277679     -8.277679     -8.277679                   0.0                         0.0                         0.0   29.506974
117  2017-02-27   40.999583   22.105754   34.905100    40.999583    40.999583      -12.481112            -12.481112            -12.481112 -2.943891     -2.943891     -2.943891  -9.537221     -9.537221     -9.537221                   0.0                         0.0                         0.0   28.518470
118  2017-02-28   41.154913   21.858810   35.581836    41.154913    41.154913      -12.788374            -12.788374            -12.788374 -2.779722     -2.779722     -2.779722 -10.008652    -10.008652    -10.008652                   0.0                         0.0                         0.0   28.366539
119  2017-03-01   41.310243   21.407345   34.260529    41.310243    41.310243      -13.346732            -13.346732            -13.346732 -2.847610     -2.847610     -2.847610 -10.499122    -10.499122    -10.499122                   0.0                         0.0                         0.0   27.963512
120  2017-03-02   41.465574   21.120952   34.316703    41.465574    41.465574      -13.867917            -13.867917            -13.867917 -2.864031     -2.864031     -2.864031 -11.003886    -11.003886    -11.003886                   0.0                         0.0                         0.0   27.597657
121  2017-03-03   41.620904   20.906308   33.823982    41.620904    41.620904      -14.266777            -14.266777            -14.266777 -2.748939     -2.748939     -2.748939 -11.517838    -11.517838    -11.517838                   0.0                         0.0                         0.0   27.354127
122  2017-03-06   41.585443   19.568075   31.980185    41.585443    41.585443      -16.004014            -16.004014            -16.004014 -2.943891     -2.943891     -2.943891 -13.060123    -13.060123    -13.060123                   0.0                         0.0                         0.0   25.581430
